mag,ra,dec
7.27,14.130574,-0.055998
7.27,14.323833,-18.523626
7.27,14.425032,20.590159
7.27,14.541393,-51.97071
7.27,14.710988,36.756763
7.27,14.843056,12.784113
7.27,15.199343,36.754717
7.27,15.288005,71.21117
7.27,15.424849,45.947698
7.27,15.552104,-25.800903
7.27,16.035176,-0.821106
7.27,16.426412,-23.405213
7.27,16.446958,-71.768249
7.27,16.507906,4.178224
7.27,16.590593,17.100767
7.27,16.665794,-47.783585
7.27,17.017414,16.59349
7.27,17.281754,-30.351422
7.27,17.551671,-33.057787
7.27,17.583924,13.137761
7.27,17.627101,-40.81354
7.27,18.005128,-39.249571
7.27,18.142972,-75.105363
7.27,18.216427,-39.161854
7.27,18.516062,41.106461
7.27,19.082184,19.26888
7.27,19.2216,14.942713
7.27,19.299771,-47.074574
7.27,19.389752,-65.578797
7.27,19.422873,-24.412104
7.27,19.514644,-6.514423
7.27,19.666461,7.567163
7.27,19.685588,13.170523
7.27,19.8497,16.857739
7.27,19.909797,9.767395
7.27,20.156929,-33.87428
7.27,20.30278,-4.728666
7.27,20.350342,-18.323939
7.27,20.370474,69.512515
7.27,20.402504,29.002206
7.27,20.425781,54.684201
7.27,20.689405,72.97439
7.27,20.723234,33.868707
7.27,20.749324,-50.487925
7.27,20.925868,20.401126
7.27,20.929909,-17.114176
7.27,21.114538,-0.963396
7.27,21.12325,47.27752
7.27,21.220928,33.693112
7.27,21.310327,8.959657
7.27,21.389928,2.766252
7.27,21.422219,29.461705
7.27,21.548197,40.407414
7.27,21.589767,0.975529
7.27,21.603702,50.679076
7.27,22.594512,70.242891
7.27,22.715049,37.447307
7.27,22.72647,32.822057
7.27,22.862513,53.028488
7.27,23.168259,49.990599
7.27,23.370592,-43.186873
7.27,23.556414,4.639318
7.27,23.929013,-9.061969
7.26,0.066736,12.145797
7.26,0.227404,42.94939
7.26,0.321868,59.13904
7.26,0.329645,36.962443
7.26,0.358583,-65.751663
7.26,0.586477,62.989381
7.26,0.673557,59.513807
7.26,0.832928,34.974176
7.26,0.858372,41.231859
7.26,0.884893,57.219151
7.26,0.900108,25.488271
7.26,1.097622,4.90941
7.26,1.098049,65.971053
7.26,1.122551,43.523545
7.26,1.129656,41.513263
7.26,1.224025,-39.540086
7.26,1.286052,2.015287
7.26,1.366291,-69.71877
7.26,1.460825,-71.704106
7.26,1.74575,75.872199
7.26,1.929688,51.688146
7.26,2.211798,-66.154385
7.26,2.274546,2.238131
7.26,2.30315,48.148263
7.26,2.350742,42.943962
7.26,2.363597,0.970027
7.26,2.381337,68.761915
7.26,2.398082,33.857825
7.26,2.60036,13.755072
7.26,2.723376,-34.091379
7.26,2.838946,-6.80671
7.26,2.852162,-57.192538
7.26,3.181186,32.22649
7.26,3.295555,38.639222
7.26,3.366338,-15.458721
7.26,3.419888,-29.843088
7.26,3.990365,-20.33289
7.26,4.032068,-21.020713
7.26,4.190813,40.913281
7.26,4.540132,0.980129
7.26,4.552734,-25.559905
7.26,4.633101,-20.688007
7.26,4.680427,57.879618
7.26,4.703811,2.990009
7.26,4.718048,33.929716
7.26,4.757707,47.47641
7.26,4.819622,-42.384799
7.26,4.821112,29.571362
7.26,4.842182,-27.100829
7.26,4.878081,12.38471
7.26,4.963205,67.776095
7.26,5.048911,-49.703436
7.26,5.153573,-48.979465
7.26,5.431412,-35.352806
7.26,5.482783,20.441822
7.26,5.603105,44.326432
7.26,5.627674,-28.626295
7.26,5.657204,42.680806
7.26,5.705519,43.059592
7.26,5.730583,47.71366
7.26,5.874836,-2.285333
7.26,5.9849,27.561845
7.26,6.021482,9.072434
7.26,6.116491,0.076958
7.26,6.288527,64.831845
7.26,6.338598,54.249783
7.26,6.571717,-4.900113
7.26,6.598278,17.692518
7.26,7.097992,-1.020465
7.26,7.15851,-35.990863
7.26,7.231282,48.498845
7.26,7.231389,16.580291
7.26,7.25838,9.497547
7.26,7.258799,51.449054
7.26,7.269453,-54.041881
7.26,7.321116,-49.978005
7.26,7.332167,33.614379
7.26,7.440927,18.516917
7.26,7.574464,-54.06524
7.26,7.586485,23.045883
7.26,7.704137,75.564209
7.26,7.70514,-66.903809
7.26,7.708506,-39.201258
7.26,7.840557,-36.241894
7.26,7.928115,-13.732412
7.26,8.045134,48.592543
7.26,8.047374,-34.545696
7.26,8.074956,9.267926
7.26,8.158674,-52.57447
7.26,8.189365,-36.800972
7.26,8.213369,11.184677
7.26,8.214077,4.928515
7.26,8.485872,12.551984
7.26,8.526396,34.966224
7.26,8.538387,-5.108136
7.26,8.662168,5.764286
7.26,8.753055,43.649154
7.26,8.902743,-32.155614
7.26,8.921785,-38.327765
7.26,9.26789,-8.350358
7.26,9.352944,25.163221
7.26,9.434491,-59.744081
7.26,9.468399,-10.024602
7.26,9.492483,17.651864
7.26,9.705894,25.590161
7.26,9.715291,32.264758
7.26,9.986769,-47.092322
7.26,10.037949,-65.918033
7.26,10.139274,-19.75522
7.26,10.185031,5.252242
7.26,10.378836,15.344403
7.26,10.762257,-59.407818
7.26,10.771476,-26.726067
7.26,10.773563,-13.459857
7.26,11.098061,52.326727
7.26,11.10372,-85.748841
7.26,11.281117,-27.239529
7.26,11.473151,-23.826697
7.26,11.493812,-10.062662
7.26,11.514302,-60.318064
7.26,11.547166,18.00235
7.26,11.568597,-59.681512
7.26,11.87526,20.409987
7.26,11.958503,-38.496267
7.26,12.531429,-20.981648
7.26,12.569322,-18.195158
7.26,12.607286,-67.171003
7.26,12.677971,-8.448455
7.26,13.000692,80.874418
7.26,13.09611,47.778246
7.26,13.213872,-61.54512
7.26,13.22831,29.817765
7.26,13.328734,-67.364325
7.26,13.421173,0.849736
7.26,13.467789,70.126119
7.26,13.489206,-35.570997
7.26,13.709487,23.318697
7.26,13.735041,55.634985
7.26,13.981721,24.692204
7.26,14.066041,-9.745089
7.26,14.113148,-62.374278
7.26,14.13936,-33.052943
7.26,14.292589,-26.958484
7.26,14.314161,-58.686436
7.26,14.412824,-63.706562
7.26,14.425837,65.987828
7.26,14.536938,4.142317
7.26,14.693219,51.39743
7.26,14.770995,9.646747
7.26,14.771742,14.510294
7.26,14.823282,-67.23597
7.26,14.856026,-59.503532
7.26,14.881392,26.465028
7.26,14.973408,-37.362476
7.26,15.009721,8.600165
7.26,15.181528,29.229152
7.26,15.212671,19.095193
7.26,15.216448,-51.972828
7.26,15.216765,49.775235
7.26,15.720654,31.384581
7.26,15.741729,3.370041
7.26,15.757682,-6.145306
7.26,15.936693,10.297387
7.26,15.972527,70.894445
7.26,16.266626,11.425268
7.26,16.657242,29.218226
7.26,16.978194,-61.741645
7.26,17.058349,-24.241364
7.26,17.201686,21.228998
7.26,17.347394,-45.420832
7.26,17.36443,-77.19324
7.26,17.521634,69.599983
7.26,17.578167,43.397245
7.26,17.67871,-32.155665
7.26,17.737997,-17.436833
7.26,17.892184,35.672429
7.26,18.183706,51.739928
7.26,18.194722,-2.726262
7.26,18.200381,-8.730985
7.26,18.224143,26.244021
7.26,18.235267,-38.411985
7.26,18.259536,-5.47518
7.26,18.355444,32.939631
7.26,18.377698,83.368606
7.26,18.416631,-18.538695
7.26,18.510906,12.611204
7.26,18.778671,63.265772
7.26,18.920912,-14.691064
7.26,18.999655,12.890019
7.26,19.140129,13.097975
7.26,19.155114,11.626758
7.26,19.203118,-83.483698
7.26,19.206281,73.892353
7.26,19.212257,-33.846188
7.26,19.241442,34.564338
7.26,19.28847,49.850231
7.26,19.292413,47.952449
7.26,19.824359,-45.747891
7.26,19.82965,-11.408846
7.26,19.834034,-69.339169
7.26,19.84869,49.700273
7.26,19.867189,-10.353866
7.26,19.9537,35.031403
7.26,19.965785,60.855499
7.26,20.123246,35.718296
7.26,20.159163,33.681625
7.26,20.170964,-79.110537
7.26,20.236285,64.765259
7.26,20.25378,54.14658
7.26,20.314363,38.279583
7.26,20.810435,30.792804
7.26,20.821371,-30.192152
7.26,20.863946,74.639083
7.26,20.890445,-64.19729
7.26,20.963499,55.487667
7.26,21.104757,-48.526312
7.26,21.421319,70.47754
7.26,21.479767,77.935226
7.26,21.497134,-37.692595
7.26,21.699977,18.938824
7.26,21.779549,37.65799
7.26,21.836781,25.596117
7.26,21.852141,-72.139441
7.26,22.012627,31.449993
7.26,22.048624,15.782458
7.26,22.075415,-8.717347
7.26,22.187415,27.736637
7.26,22.189348,39.71156
7.26,22.223297,53.154101
7.26,22.313784,-68.313096
7.26,22.680005,-67.688564
7.26,22.791177,-34.825971
7.26,22.874013,-45.991458
7.26,22.876715,10.220331
7.26,22.936321,56.450444
7.26,23.058275,-38.433441
7.26,23.093146,20.240934
7.26,23.123891,58.989741
7.26,23.261171,76.787272
7.26,23.33407,64.848503
7.26,23.503744,5.012807
7.26,23.742363,-3.175405
7.26,23.981432,39.111059
7.25,0.003228,-0.36045
7.25,0.528185,12.913503
7.25,0.85908,-3.143125
7.25,1.005883,17.226313
7.25,1.047328,62.60909
7.25,1.223098,-2.550835
7.25,1.246053,60.939008
7.25,1.34475,15.696039
7.25,1.428203,44.78654
7.25,1.510876,25.914959
7.25,1.523975,38.767123
7.25,1.62302,58.637403
7.25,1.664941,-22.913392
7.25,2.111822,25.830847
7.25,2.469925,29.873329
7.25,2.604691,67.512928
7.25,2.689926,8.527152
7.25,2.824079,33.936265
7.25,2.989573,6.652102
7.25,3.020944,36.117893
7.25,3.305538,24.081817
7.25,3.342987,-65.785889
7.25,3.636089,-31.299566
7.25,3.692256,10.081773
7.25,3.732749,-28.628642
7.25,3.800101,40.530635
7.25,4.428291,-2.232439
7.25,4.763868,-2.908665
7.25,5.018339,3.717325
7.25,5.146154,11.75223
7.25,5.252927,8.43238
7.25,5.460957,74.556722
7.25,5.723131,50.702222
7.25,5.812426,18.243179
7.25,5.987864,-32.209699
7.25,6.121901,-37.200149
7.25,6.328116,-17.526227
7.25,6.350803,2.568784
7.25,6.381602,-33.614603
7.25,6.422742,-9.091149
7.25,6.48192,52.125857
7.25,6.533181,22.185728
7.25,6.542347,-21.021796
7.25,6.544356,15.020957
7.25,6.553288,-37.82195
7.25,6.572683,3.306465
7.25,6.68595,39.234487
7.25,6.768669,-20.754316
7.25,6.794441,-81.065658
7.25,7.015583,-0.669232
7.25,7.021749,-50.466716
7.25,7.501719,10.047627
7.25,7.581439,3.342985
7.25,7.598766,-37.44574
7.25,7.706607,-56.146017
7.25,7.904003,54.715028
7.25,7.931865,39.286774
7.25,8.084012,-60.387986
7.25,8.329881,35.201326
7.25,8.380046,-76.430798
7.25,8.597576,6.622776
7.25,8.678166,-12.169063
7.25,8.709677,-48.163593
7.25,9.03028,-26.563513
7.25,9.487861,-52.424573
7.25,9.497395,-43.958912
7.25,9.600933,-31.232298
7.25,9.690977,-10.502567
7.25,9.861489,-60.593652
7.25,9.880157,-71.454505
7.25,9.888119,50.621203
7.25,9.909024,-34.906934
7.25,9.953511,-49.870367
7.25,10.275341,45.043508
7.25,10.344118,-6.192827
7.25,10.352298,-58.483824
7.25,10.490451,12.187002
7.25,10.601872,11.61455
7.25,10.932248,18.152991
7.25,10.988292,-10.325439
7.25,11.033734,-73.487884
7.25,11.06147,7.581968
7.25,11.16806,-25.607553
7.25,11.174277,47.798011
7.25,11.664747,-45.803905
7.25,11.966735,-56.864978
7.25,12.796898,29.532156
7.25,12.799822,70.946443
7.25,12.92272,-4.504144
7.25,12.983381,-6.090937
7.25,13.008067,-43.088306
7.25,13.295585,-8.733268
7.25,13.335923,15.564009
7.25,13.350898,-22.383022
7.25,13.410928,-70.430221
7.25,13.549221,-2.424262
7.25,13.570045,-74.565733
7.25,13.626198,-35.048922
7.25,13.683249,-12.782947
7.25,14.164944,-0.65134
7.25,14.245344,-31.050674
7.25,14.275548,-57.297495
7.25,14.352585,65.363472
7.25,14.901816,59.514788
7.25,15.023973,49.194781
7.25,15.280168,-13.0392
7.25,15.359593,24.343368
7.25,15.370589,-53.604462
7.25,15.501364,-6.844987
7.25,15.5214,-65.943309
7.25,15.567634,-14.229524
7.25,15.87154,-18.436065
7.25,15.885691,46.040052
7.25,16.150594,-9.647802
7.25,16.254159,34.713169
7.25,16.452481,-58.121585
7.25,16.477191,19.018629
7.25,16.487528,-71.123965
7.25,16.600841,1.381389
7.25,16.864433,54.331015
7.25,16.918369,-38.413204
7.25,16.923012,-69.279784
7.25,17.001507,39.100634
7.25,17.139281,4.424492
7.25,17.19563,-58.815031
7.25,17.199621,-14.620381
7.25,17.218973,24.985525
7.25,17.547419,-13.482096
7.25,18.137827,-55.691233
7.25,18.314301,33.045396
7.25,18.33921,-27.407709
7.25,18.554054,40.159634
7.25,18.598529,43.055599
7.25,18.694612,61.546414
7.25,18.708335,-70.303164
7.25,18.957048,42.103457
7.25,18.979808,-5.634837
7.25,19.024986,32.392323
7.25,19.080527,-8.651141
7.25,19.107034,-11.897405
7.25,19.270417,-30.459583
7.25,19.325277,-36.658531
7.25,19.347689,-11.300912
7.25,19.507019,17.695253
7.25,19.713215,47.208931
7.25,20.234591,22.222651
7.25,20.302933,70.786487
7.25,20.340467,7.614781
7.25,20.388704,15.362054
7.25,20.577997,49.177395
7.25,20.640404,-20.994091
7.25,20.802286,-9.748809
7.25,20.807723,1.722715
7.25,21.077248,-51.274029
7.25,21.172472,-32.850167
7.25,21.239872,39.243254
7.25,21.498043,52.933842
7.25,21.61755,19.782735
7.25,21.647375,-19.6254
7.25,21.654223,-13.89486
7.25,21.741238,29.194052
7.25,21.917148,62.009103
7.25,22.008908,-42.45182
7.25,22.024274,-33.835784
7.25,22.204693,-11.065563
7.25,22.279282,-11.64908
7.25,22.57569,58.162944
7.25,22.61843,-11.73106
7.25,22.747351,24.378524
7.25,22.795562,30.129726
7.25,23.045623,-52.96534
7.25,23.280473,-21.203094
7.25,23.45725,-12.93016
7.25,23.50891,64.392276
7.25,23.607907,67.848879
7.24,0.042334,16.256565
7.24,0.749876,-12.144344
7.24,1.04356,-77.551024
7.24,1.124644,41.258877
7.24,1.182975,56.774405
7.24,1.218335,41.654303
7.24,1.264796,20.502211
7.24,1.483829,74.205035
7.24,1.520877,-65.118431
7.24,1.535449,-23.64847
7.24,1.661526,-37.473428
7.24,1.942137,70.203789
7.24,2.025104,17.953855
7.24,2.185905,-59.15191
7.24,2.301049,-23.628007
7.24,2.337721,-50.302221
7.24,2.458914,16.643512
7.24,2.507009,47.853743
7.24,2.613393,51.961233
7.24,2.761968,17.021188
7.24,2.886862,-5.249197
7.24,3.249301,-69.782746
7.24,3.422089,40.95333
7.24,3.537896,44.840686
7.24,3.61795,-36.292225
7.24,3.813005,-40.399226
7.24,3.947599,-48.47843
7.24,3.953328,-24.631593
7.24,3.977041,11.027543
7.24,4.021563,-46.137347
7.24,4.058036,-24.460085
7.24,4.167189,68.373649
7.24,4.241903,-75.808085
7.24,4.574125,0.40699
7.24,4.594446,19.968821
7.24,4.779327,9.01742
7.24,5.043857,-8.894209
7.24,5.050445,12.059408
7.24,5.066519,-10.635185
7.24,5.134936,15.85524
7.24,5.142585,-3.009609
7.24,5.157012,-23.118656
7.24,5.253299,1.556149
7.24,5.621347,44.070882
7.24,5.632632,35.604152
7.24,5.659596,9.848471
7.24,5.734497,-18.288247
7.24,5.812768,0.725565
7.24,5.888335,9.558888
7.24,5.951543,27.316656
7.24,6.103214,-45.815975
7.24,6.367878,-35.043567
7.24,6.740782,5.206098
7.24,6.806661,6.213018
7.24,6.821075,-12.66792
7.24,6.836435,-39.055137
7.24,6.896574,-11.263594
7.24,6.946218,-51.016043
7.24,6.958862,-16.889513
7.24,7.182624,-67.067027
7.24,7.191288,60.22477
7.24,7.20283,-5.444907
7.24,7.283381,9.463112
7.24,7.347188,-6.135492
7.24,7.405051,3.177958
7.24,7.464105,19.044795
7.24,7.536612,71.363738
7.24,7.684204,24.96513
7.24,7.899332,16.036187
7.24,7.985449,-39.420306
7.24,8.006653,64.747175
7.24,8.022246,-49.620544
7.24,8.295642,-55.891757
7.24,8.354468,1.063775
7.24,8.377146,-44.865687
7.24,8.443252,-49.497221
7.24,8.444583,-42.524196
7.24,8.467394,11.706427
7.24,8.584842,-22.255017
7.24,8.639006,0.691051
7.24,8.763167,-40.615579
7.24,8.805084,0.555024
7.24,8.831759,2.362691
7.24,8.897426,17.545089
7.24,9.199205,-67.721685
7.24,9.34386,19.090632
7.24,9.405184,23.579204
7.24,9.432182,-20.761762
7.24,9.554693,-38.637547
7.24,9.7654,-43.678736
7.24,9.919658,-33.690659
7.24,9.928348,-59.106677
7.24,9.993172,56.474528
7.24,10.107983,55.769493
7.24,10.267803,-28.61396
7.24,10.388096,-40.695492
7.24,10.396909,-2.276027
7.24,10.521955,66.312227
7.24,10.525046,-35.128345
7.24,10.697878,-8.056132
7.24,10.782894,-15.731901
7.24,10.992516,9.930795
7.24,11.057767,75.441108
7.24,11.176279,-32.563921
7.24,11.450662,-19.200592
7.24,11.47362,2.782969
7.24,11.581911,-12.087424
7.24,11.627044,62.713076
7.24,11.667918,-59.00205
7.24,11.693892,-63.829381
7.24,11.80702,28.417025
7.24,11.844439,-12.867092
7.24,12.027037,64.939341
7.24,12.027191,70.849861
7.24,12.558935,24.448734
7.24,12.569128,-50.060266
7.24,12.751663,-60.075753
7.24,12.853325,-69.645207
7.24,12.940505,-14.9497
7.24,13.405107,1.399722
7.24,13.410756,83.308515
7.24,13.468132,-45.069149
7.24,13.572472,14.111039
7.24,14.102289,-44.689087
7.24,14.328985,-36.858214
7.24,14.413477,21.357896
7.24,14.448814,-76.519375
7.24,14.558039,52.90879
7.24,14.675308,-16.20929
7.24,14.874786,23.801364
7.24,15.125346,64.719575
7.24,15.145794,12.488891
7.24,15.150645,-38.534257
7.24,15.241001,-47.037979
7.24,15.536204,-21.966823
7.24,15.727873,-57.452038
7.24,15.92804,72.392043
7.24,16.297213,-13.372492
7.24,16.370849,2.875413
7.24,16.475507,29.075705
7.24,16.525028,-39.012275
7.24,16.530914,-62.290232
7.24,16.556495,-4.261975
7.24,16.845978,-38.25642
7.24,16.853307,15.794709
7.24,16.939454,16.285255
7.24,17.018671,21.497194
7.24,17.042091,19.386135
7.24,17.079389,28.091054
7.24,17.172385,84.598783
7.24,17.180058,32.178912
7.24,17.187689,-56.680796
7.24,17.445167,-21.469413
7.24,17.459108,16.456866
7.24,17.649882,-43.145514
7.24,17.921354,5.704237
7.24,17.968606,15.139416
7.24,18.122418,15.234707
7.24,18.16481,61.880981
7.24,18.201745,-34.068698
7.24,18.902117,15.006306
7.24,18.974436,23.802343
7.24,19.077362,23.329282
7.24,19.114721,22.172452
7.24,19.271295,-8.690071
7.24,19.406466,-9.338379
7.24,19.425218,34.19437
7.24,19.464395,2.174296
7.24,19.592189,-41.121136
7.24,19.667401,-49.94931
7.24,19.859796,-12.62106
7.24,19.975747,33.277564
7.24,20.002273,7.760616
7.24,20.059275,-15.413356
7.24,20.086669,-26.813266
7.24,20.141765,-74.757414
7.24,20.200536,34.478907
7.24,20.248931,-56.97648
7.24,20.306735,32.110435
7.24,20.332823,-32.616518
7.24,20.409233,5.50947
7.24,20.531181,16.991729
7.24,20.743154,-28.204623
7.24,20.905574,-62.835515
7.24,20.945738,-3.674561
7.24,21.009008,-83.146609
7.24,21.013849,46.578585
7.24,21.027905,-4.131501
7.24,21.044526,11.657092
7.24,21.129154,-31.056778
7.24,21.167256,32.205755
7.24,21.224237,7.218015
7.24,21.530928,-25.412713
7.24,21.536612,10.910828
7.24,21.618484,11.719492
7.24,21.705859,50.858025
7.24,21.842363,21.943086
7.24,21.889318,36.126628
7.24,22.109214,1.857134
7.24,22.116311,26.622786
7.24,22.220418,27.318745
7.24,22.275637,63.712429
7.24,22.339641,51.861002
7.24,22.507428,-16.346695
7.24,22.529946,-46.579697
7.24,22.687629,-57.028236
7.24,22.815595,4.29278
7.24,23.055261,38.298594
7.24,23.08352,18.631222
7.24,23.318804,48.919436
7.24,23.524612,-56.142526
7.24,23.562828,-36.263959
7.24,23.871351,61.877566
7.24,23.935329,-21.992062
7.23,0.023106,6.79147
7.23,0.093034,53.171694
7.23,0.356163,67.005408
7.23,0.602724,24.02543
7.23,0.635097,-41.592245
7.23,0.773706,-57.927642
7.23,0.837425,28.368984
7.23,0.860366,-8.81834
7.23,0.971236,45.597145
7.23,1.181745,9.563901
7.23,1.438018,42.311239
7.23,1.553891,60.686437
7.23,1.652148,36.543349
7.23,1.810235,-14.76524
7.23,1.974442,-41.17008
7.23,1.996208,49.478136
7.23,2.135739,-27.571302
7.23,2.320576,50.143854
7.23,2.499599,57.820716
7.23,2.636701,-41.904297
7.23,2.736523,35.114972
7.23,2.900288,-64.899865
7.23,3.063508,60.312419
7.23,3.150261,12.85967
7.23,3.316037,-73.986235
7.23,3.384702,26.900933
7.23,3.523482,-33.54558
7.23,4.224895,-10.387159
7.23,4.253912,44.767837
7.23,4.288164,2.52969
7.23,4.342165,43.238148
7.23,4.358458,-6.07319
7.23,4.78936,-61.476116
7.23,4.990711,-9.16623
7.23,5.135105,3.748583
7.23,5.16203,-22.494009
7.23,5.456891,-26.584995
7.23,5.756734,-39.312501
7.23,5.975885,38.893469
7.23,6.160823,49.062986
7.23,6.243702,2.289989
7.23,6.603494,-36.138446
7.23,6.671046,-4.461325
7.23,6.685501,-30.6456
7.23,6.818523,-26.063488
7.23,6.855147,-3.513774
7.23,6.883236,-42.62757
7.23,6.995708,-28.399717
7.23,7.152164,2.253092
7.23,7.188018,15.332199
7.23,7.246362,-37.2454
7.23,7.292112,-5.822637
7.23,7.423945,78.253998
7.23,7.510813,20.491622
7.23,7.597394,-33.392536
7.23,7.601236,66.470305
7.23,7.66628,59.563303
7.23,7.726022,-45.863969
7.23,7.944404,-16.531494
7.23,7.960576,-46.593288
7.23,7.986873,5.251583
7.23,8.090121,5.827486
7.23,8.342934,-44.254995
7.23,8.379371,-31.607543
7.23,8.728171,9.339837
7.23,8.736031,-47.116102
7.23,8.798309,-43.354172
7.23,8.897763,1.824328
7.23,8.908231,-23.521827
7.23,8.908563,5.464433
7.23,9.0848,-3.780881
7.23,9.223555,3.824581
7.23,9.728547,34.097179
7.23,9.926941,-4.976241
7.23,9.999064,-31.349542
7.23,10.020757,-39.450758
7.23,10.060787,3.971957
7.23,10.337469,-81.648433
7.23,10.42445,-12.762694
7.23,10.434077,39.267221
7.23,10.458392,3.563546
7.23,10.485255,-38.059114
7.23,10.518734,-67.70238
7.23,11.066361,3.638772
7.23,11.080544,-64.615729
7.23,11.105479,-44.37332
7.23,11.1444,-29.747345
7.23,11.2123,-59.677608
7.23,11.359954,40.430983
7.23,11.370776,-56.602769
7.23,11.453384,33.124434
7.23,11.512198,-39.235487
7.23,11.584132,-30.724534
7.23,11.8556,68.833862
7.23,11.877448,-62.235219
7.23,11.992168,-35.308528
7.23,12.088955,-49.007056
7.23,12.163264,-5.225745
7.23,12.208003,-33.405007
7.23,12.602843,56.8255
7.23,12.789167,-19.004459
7.23,12.894816,-60.349435
7.23,12.91968,-24.955644
7.23,12.996748,-20.291807
7.23,13.018921,4.358632
7.23,13.0493,-16.881365
7.23,13.213552,51.899853
7.23,13.428856,72.273273
7.23,13.500328,19.062112
7.23,13.7091,15.147029
7.23,13.749164,-6.002254
7.23,13.784298,-53.282566
7.23,13.934846,-63.891645
7.23,13.969359,-29.744273
7.23,14.039007,36.111855
7.23,14.074054,-29.062773
7.23,14.077034,-35.645378
7.23,14.235376,-53.931992
7.23,14.685199,-22.61857
7.23,14.778935,7.281398
7.23,14.915134,-36.430356
7.23,14.955734,57.649137
7.23,15.086349,-72.189618
7.23,15.121251,-24.193885
7.23,15.210413,-0.381594
7.23,15.373701,25.624147
7.23,15.416676,-76.524609
7.23,15.70039,0.457028
7.23,15.734338,-51.90473
7.23,15.746038,68.680009
7.23,16.093861,21.892864
7.23,16.153806,-71.069607
7.23,16.425558,51.138472
7.23,16.583542,60.468122
7.23,16.645067,-68.720873
7.23,16.684888,-47.746117
7.23,16.864662,-49.115047
7.23,16.89714,-70.170974
7.23,17.026012,42.727149
7.23,17.20637,43.737252
7.23,17.304986,-15.798775
7.23,17.325154,-55.116538
7.23,17.423974,-8.828515
7.23,17.993876,-56.255525
7.23,18.117699,23.403548
7.23,18.142997,-27.864206
7.23,18.199194,-20.423374
7.23,18.424802,22.033505
7.23,18.461169,53.951016
7.23,18.712423,14.842314
7.23,18.858206,45.133717
7.23,18.997658,6.157254
7.23,19.090389,42.177654
7.23,19.10785,37.388376
7.23,19.114307,48.925491
7.23,19.190144,-65.876815
7.23,19.236123,7.764087
7.23,19.246529,-58.007313
7.23,19.272881,49.424483
7.23,19.314571,76.792518
7.23,19.411538,-12.615562
7.23,19.579315,46.467605
7.23,19.690983,47.32811
7.23,20.020839,27.189626
7.23,20.298472,34.090338
7.23,20.47816,-67.758229
7.23,20.680563,35.040031
7.23,20.898235,44.386411
7.23,21.11458,45.675544
7.23,21.250882,-21.81535
7.23,21.644781,64.385608
7.23,21.683955,5.020635
7.23,21.701183,-25.860082
